"AMR.genotypes","SNP_cluster_group","USregion","season","collection.yr","min_SNP","Isolation_Group"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2017",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","winter","2018",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","winter","2018",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","other","winter","2018",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","autumn","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","other","autumn","2018",19,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","midwest","autumn","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","midwest","autumn","2016",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","midwest","autumn","2016",7,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","midwest","autumn","2016",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","winter","2011",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","winter","2011",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","spring","2019",18,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","spring","2019",18,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","spring","2019",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","spring","2019",10,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2019",11,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2019",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2019",2,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2019",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2019",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2019",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2019",3,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2019",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","winter","2020",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","other","summer","2016",11,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","other","winter","2016",11,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","other","summer","2016",19,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","autumn","2021",15,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","winter","2022",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","west","winter","2022",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","northeast","winter","2022",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",1,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",1,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",1,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",1,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",1,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","PDS000024349.25","south","summer","2022",2,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2013",0,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2013",32,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2014",24,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",27,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",0,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",0,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",2,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",5,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",4,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",2,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",0,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",2,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2016",31,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2016",24,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2017",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2017",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2017",24,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2017",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2017",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2018",8,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2018",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2018",32,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",4,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2018",7,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2018",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2018",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2018",11,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",21,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2019",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2019",21,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",25,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2021",15,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2021",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2022",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2022",6,"Food/RTE_Food/Food Producing Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2012",0,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2012",0,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2012",0,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","spring","2012",2,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","spring","2012",0,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",1,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2012",3,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2012",1,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2012",1,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","summer","2012",1,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","summer","2012",0,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2012",1,"Meat"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2017",5,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2012",0,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2012",2,"Meat"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",6,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",24,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2013",23,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2014",10,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2014",19,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",15,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2015",10,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2016",16,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2016",7,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2016",22,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2017",24,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",15,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",2,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2018",24,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",29,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",19,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",22,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2013",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",28,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",16,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",31,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2018",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2018",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2018",8,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",25,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",20,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2016",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2016",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",4,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2013",4,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2013",4,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2013",4,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2014",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2014",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2014",9,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2015",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",7,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",11,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",7,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",10,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2010",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2010",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2010",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2010",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",7,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",5,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",7,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",8,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2015",13,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2016",7,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2010",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2014",19,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2015",0,"Environment"
