"Isolation_Group","Min.diff.new","collection.mon","collection.yr","AMR.genotypes","state","USregion","season","SNP.cluster.group","cc","weights"
"Environment",3,3,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",2,12,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,8,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",20,11,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",3,12,2015,"fosX=COMPLETE,fosX=MISTRANSLATION,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,12,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,8,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",10,12,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",12,11,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",2,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",2,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",4,12,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",7,12,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",2,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",0,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",0,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",2,11,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",4,11,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",11,6,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",2,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",9,3,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",11,3,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",3,2,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",4,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",9,2,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",8,11,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",4,6,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",2,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",4,3,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",4,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",1,11,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",2,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",1,12,2014,"fosX=COMPLETE,fosX=MISTRANSLATION,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",7,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",1,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",3,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",2,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",21,2,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",13,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",17,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",10,10,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000024934.86",1,1.0000000000029
"Environment",8,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",4,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",5,3,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",2,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",4,2,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",9,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",7,2,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",10,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",6,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",0,7,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",0,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",10,5,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",3,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",5,3,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",10,2,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,2,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",9,1,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",2,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",5,1,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",1,1,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,5,2020,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,5,2020,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",2,5,2020,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",5,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",4,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",6,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",10,2,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",1,4,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",4,2,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",12,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",18,4,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",4,4,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",3,2,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",11,4,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,3,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",7,4,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",4,4,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",4,4,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",12,3,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,2,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",2,4,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",19,2,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",4,12,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",3,12,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,3,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",10,2,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",1,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",2,12,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",2,12,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",7,12,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",7,1,2013,"fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL_END_OF_CONTIG","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",5,12,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",2,3,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",1,3,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",7,3,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",1,2,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",3,2,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",1,2,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,2,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",4,4,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",1,4,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",6,5,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",7,4,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",12,5,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",5,4,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",8,6,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000024934.86",1,1.0000000000029
"Environment",10,5,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",2,4,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",11,5,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",1,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",1,4,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,5,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,3,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",1,4,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",4,12,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",10,4,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,4,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",0,3,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Environment",13,12,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",2,2,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","PDS000024934.86",1,1.0000000000029
"Environment",0,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","PDS000024934.86",1,1.0000000000029
"Land_Animal",0,8,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:MI","midwest","summer","other",1,1.0000000000029
"Land_Animal",0,7,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:MI","midwest","summer","other",1,1.0000000000029
"Environment",4,4,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:GA","south","spring","other",1,1.0000000000029
"Clinical/Human",4,9,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",10,6,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:GA","south","summer","other",1,1.0000000000029
"Environment",8,1,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:GA","south","winter","other",1,1.0000000000029
"Environment",4,1,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:GA","south","winter","other",1,1.0000000000029
"Environment",0,4,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",2,4,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","spring","other",1,1.0000000000029
"Environment",2,10,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","autumn","other",1,1.0000000000029
"Environment",3,10,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","autumn","other",1,1.0000000000029
"Environment",0,10,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","autumn","other",1,1.0000000000029
"Environment",2,10,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","autumn","other",1,1.0000000000029
"Environment",0,10,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","autumn","other",1,1.0000000000029
"Environment",2,1,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","winter","other",1,1.0000000000029
"Environment",1,5,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",0,5,2010,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","other",1,1.0000000000029
"Environment",0,5,2010,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","other",1,1.0000000000029
"Environment",1,5,2010,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","other",1,1.0000000000029
"Environment",1,12,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","other",1,1.0000000000029
"Environment",1,12,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","other",1,1.0000000000029
"Clinical/Human",0,8,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",0,8,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Aquatic_Animal",5,4,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Clinical/Human",1,11,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",3,12,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Aquatic_Animal",4,4,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Aquatic_Animal",4,4,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Clinical/Human",25,2,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Environment",19,6,2012,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",0,2,2022,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",0,2,2022,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Clinical/Human",0,6,2022,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",2,6,2013,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","PDS000058430.33",1,1.0000000000029
"Clinical/Human",13,10,2013,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","PDS000058430.33",1,1.0000000000029
"Clinical/Human",3,9,2013,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","PDS000058430.33",1,1.0000000000029
"Clinical/Human",23,11,2013,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","PDS000058430.33",1,1.0000000000029
"Plants",2,9,2012,"fosX=COMPLETE,lin=COMPLETE","USA:NC","south","autumn","PDS000058430.33",1,1.0000000000029
"Plants",4,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","PDS000058430.33",1,1.0000000000029
"Plants",8,10,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","PDS000058430.33",1,1.0000000000029
"Clinical/Human",1,11,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","PDS000058430.33",1,1.0000000000029
"Clinical/Human",20,11,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","PDS000058430.33",1,1.0000000000029
